headline,snippet,web_url,lead_paragraph
"{u'main': u'Aboriginal, Environmental Groups to Sue Canada Over Petronas LNG Project', u'print_headline': u'Aboriginal, Environmental Groups to Sue Canada Over Petronas LNG Project'}",Aboriginal and environmental groups will file lawsuits on Thursday against the government of Canada to overturn the permit for a controversial $27 billion (22 billion pound) liquefied natural gas (LNG) project in British Columbia....,https://www.nytimes.com/reuters/2016/10/26/world/europe/26reuters-canada-petronas-lng-lawsuits.html,Aboriginal and environmental groups will file lawsuits on Thursday against the government of Canada to overturn the permit for a controversial $27 billion (22 billion pound) liquefied natural gas (LNG) project in British Columbia. 
{u'main': u'The Editorial Notebook;O (BACKWARD) CANADA; by Karl E. Meyer'},"Canada suffers from the curse of proximity. There is an abiding belief in the United States that some 18 million English-speaking Canadians are in fact closet Americans, while 6 million French Canadians are pretty much the same except that they sp...",https://query.nytimes.com/gst/abstract.html?res=9C05EFDA1F39F935A15751C1A966948260,"Canada suffers from the curse of proximity. There is an abiding belief in the United States that some 18 million English-speaking Canadians are in fact closet Americans, while 6 million French Canadians are pretty much the same except that they speak French. Most Americans can probably name more Russian than Canadian leaders, and have a clearer picture in their minds of Teheran than of Ottawa or Toronto. Yet even a fleeting visit to those cities in the populous Ontario heartland reveals an interesting truth. The surface is familiarly North American, but it bears about the same relation to the American present as a 1930's movie on some late show. The tempo is gentler; civilities flourish; the note of menace is missing."
{u'main': u'High-Intensity Power Line From Canada Could Be A Jolt to Westchester'},A HIGH-INTENSITY power line has been erected in northern New York State to bring hydroelectric power from  Canada to Con Edison customers in Westchester. But while county residents have been kept in the dark about its hazards and told that it is s...,https://query.nytimes.com/gst/abstract.html?res=9C05E2DB1030E632A2575BC2A9639C946990D6CF,"A HIGH-INTENSITY power line has been erected in northern New York State to bring hydroelectric power from Canada to Con Edison customers in Westchester. But while county residents have been kept in the dark about its hazards and told that it is safe and necessary, it is not. Worse, it is a harbinger of an even more distressing threat."
{u'main': u'CANADA ASSESSES INFLATION THREAT; Avoiding of Guidelines Held Key Factor in Problem in Investment Study'},"TORONTO, March 20 Canada's avoidance of wage and price guidelines like those in the United States appears to be the principal reason why inflation is a greater threat here than in the United States, a major investment house has asserted....",https://query.nytimes.com/gst/abstract.html?res=9D05E3DC1E30EF34BC4951DFB566838D679EDE,"TORONTO, March 20 Canada's avoidance of wage and price guidelines like those in the United States appears to be the principal reason why inflation is a greater threat here than in the United States, a major investment house has asserted."
{u'main': u'The Editorial Notebook O(Backward) Canada!'},"Canada suffers from the curse of proximity. There is an abiding belief in the United States that some 18 million English-speaking Canadians are in fact closet Americans, while 6 million......",https://query.nytimes.com/gst/abstract.html?res=9804E5DE153AE732A25755C2A9649D94619FD6CF,"Canada suffers from the curse of proximity. There is an abiding belief in the United States that some 18 million English-speaking Canadians are in fact closet Americans, while 6 million..."
{u'main': u'Skilled Immigrants Find Jobs Scarce in Canada'},"TORONTO, Aug. 31 -- ""I came to this land of opportunities in November 1965, just after finishing my postgraduate course in personnel management from Glasgow University and after giving me sound assurance by the immigration office in London about m...",https://query.nytimes.com/gst/abstract.html?res=9F0CE0D71330EE3BBC4953DFBF668383679EDE,"TORONTO, Aug. 31 -- ""I came to this land of opportunities in November 1965, just after finishing my postgraduate course in personnel management from Glasgow University and after giving me sound assurance by the immigration office in London about my bright prospect of getting a job as personnel industrial specialist, which they designated me for my training and qualifications,"" the immigrant, a native of India, wrote in a letter to a Toronto newspaper in June."
"{u'main': u'France, Germany, Canada Call on World to Put Price on Carbon', u'print_headline': u'France, Germany, Canada Call on World to Put Price on Carbon'}","One of the smartest ways to fight global warming is putting a price on carbon dioxide pollution, according to key world leaders at the international climate summit, including U.S. President Barack Obama....",https://www.nytimes.com/aponline/2015/12/01/world/europe/ap-climate-countdown-carbon-price.html,"One of the smartest ways to fight global warming is putting a price on carbon dioxide pollution, according to key world leaders at the international climate summit, including U.S. President Barack Obama."
{u'main': u'A New Prime Minister Is Ready to Take the Reins in Canada'},"Former Finance Minister Paul Martin takes over as prime Minister on Friday after a prolonged transition in which he threw bouquets of promises to liberals and conservatives, business and environmental groups, Westerners and urban dwellers.     Wit...",https://www.nytimes.com/2003/12/11/world/a-new-prime-minister-is-ready-to-take-the-reins-in-canada.html,"Former Finance Minister Paul Martin takes over as prime Minister on Friday after a prolonged transition in which he threw bouquets of promises to liberals and conservatives, business and environmental groups, Westerners and urban dwellers. With Prime Minister Jean Chrétien retiring after a decade in office, Mr. Martin will effectively be leading an interim government in preparation for national elections to be held sometime in the spring."
{u'main': u'Skilled Immigrants Find Jobs Scarce in Canada'},"TORONTO, Aug. 31 -- ""I came to this land of opportunities in November 1965, just after finishing my postgraduate course in personnel management from Glasgow University and after giving me sound assurance by the immigration office in London about m...",https://query.nytimes.com/gst/abstract.html?res=9F0CE0D71330EE3BBC4953DFBF668383679EDE,"TORONTO, Aug. 31 -- ""I came to this land of opportunities in November 1965, just after finishing my postgraduate course in personnel management from Glasgow University and after giving me sound assurance by the immigration office in London about my bright prospect of getting a job as personnel industrial specialist, which they designated me for my training and qualifications,"" the immigrant, a native of India, wrote in a letter to a Toronto newspaper in June."
"{u'main': u'Canada Yield Curve May Steepen After Federal Reserve Hikes U.S. Rates', u'print_headline': u'Canada Yield Curve May Steepen After Federal Reserve Hikes U.S. Rates'}","Canada may see higher bond yields and a steeper yield curve as the U.S. Federal Reserve begins to hike rates, according to market players, weighing on the economy while raising borrowing costs for consumers and businesses....",https://www.nytimes.com/reuters/2015/12/14/business/14reuters-canada-debt-outlook.html,"Canada may see higher bond yields and a steeper yield curve as the U.S. Federal Reserve begins to hike rates, according to market players, weighing on the economy while raising borrowing costs for consumers and businesses."
"{u'main': u'Canada Stunned by World Juniors Collapse', u'kicker': u'Slap Shot'}",Canada seemed to be cruising to the world juniors hockey title against Russia Wednesday. Then the third period happened....,https://slapshot.blogs.nytimes.com/2011/01/06/canada-stunned-by-world-juniors-collapse/,"Woe, Canada. Angst, hand-wringing and naked criticism are the themes of the day in the Great White North, as Canada's junior hockey team lost in spectacular fashion to Russia in Wednesday's world junior hockey championships in Buffalo."
{u'main': u'A Pro-Trade Cabinet Takes Office in Canada'},"Jean Chretien formally took office today as Canada's 20th Prime Minister, and he immediately named a moderate, pragmatic Cabinet that is unlikely to walk away from free trade with the United States and Mexico.   The new Ministers of Finance and In...",https://www.nytimes.com/1993/11/05/world/a-pro-trade-cabinet-takes-office-in-canada.html,"Jean Chretien formally took office today as Canada's 20th Prime Minister, and he immediately named a moderate, pragmatic Cabinet that is unlikely to walk away from free trade with the United States and Mexico. The new Ministers of Finance and International Trade, Paul Martin Jr. and Roy MacLaren, both have backgrounds in international business and reputations as staunch free-traders."
"{u'main': u'ELLIS COLLAPSES AT TRIAL.; Telegraph Agent Testifies Slain Woman Wired Cauldwell in Canada.', u'kicker': u'1'}","CHICAGO, Feb. 28. -- William Cheney Ellis, the Cincinnati leather merchant, on trial for the murder of his wife, under the fire of cross-examination today admitted his charge that his wife was unfaithful was untrue. He arose from the witness chair...",https://query.nytimes.com/gst/abstract.html?res=9C01E2DC1E39E633A25752C0A9659C946596D6CF,"CHICAGO, Feb. 28. -- William Cheney Ellis, the Cincinnati leather merchant, on trial for the murder of his wife, under the fire of cross-examination today admitted his charge that his wife was unfaithful was untrue. He arose from the witness chair and with hands clenched above his head swore that he believed she was a good woman."
{u'main': u'GROWING FALCON INQUIRY SPURS ARRESTS IN CANADA'},"Nineteen people were arrested in Canada yesterday in connection with illegal trafficking in birds of prey, Canadian officials said. The arrests were an outgrowth of a three-year inquiry by the United States Fish and Wildlife Service in which Canad...",https://www.nytimes.com/1985/02/19/us/growing-falcon-inquiry-spurs-arrests-in-canada.html,"Nineteen people were arrested in Canada yesterday in connection with illegal trafficking in birds of prey, Canadian officials said. The arrests were an outgrowth of a three-year inquiry by the United States Fish and Wildlife Service in which Canada cooperated. Investigations stemming from the arrests yesterday are under way in Africa, Iceland and several other European countries, officials said. The American and Canadian investigations are also continuing, and officials expect further arrests."
"{u'main': u'Canada Seeks to Relocate More Sage Grouse From Montana', u'print_headline': u'Canada Seeks to Relocate More Sage Grouse From Montana'}","The Canadian province of Alberta wants to bolster its struggling population of sage grouse by relocating dozens of the chicken-sized birds from Montana, which itself is taking steps to ensure its own fragile population doesn't become endangered....",https://www.nytimes.com/aponline/2015/11/11/us/ap-us-sage-grouse-alberta.html,"The Canadian province of Alberta wants to bolster its struggling population of sage grouse by relocating dozens of the chicken-sized birds from Montana, which itself is taking steps to ensure its own fragile population doesn't become endangered."
"{u'main': u'Canada Takes Deep Breath, Steps Into World Cup Spotlight', u'print_headline': u'Canada Takes Deep Breath, Steps Into World Cup Spotlight'}","While the wider soccer world continued to convulse over revelations of FIFA bribery and corruption, Canada took a deep breath on Thursday and prepared for their moment in the Women's World Cup spotlight....",https://www.nytimes.com/reuters/2015/06/04/sports/soccer/04reuters-soccer-world-canada.html,"While the wider soccer world continued to convulse over revelations of FIFA bribery and corruption, Canada took a deep breath on Thursday and prepared for their moment in the Women's World Cup spotlight."
"{u'main': u'COSTS IN CANADA TAKE NEW JUMP; Inflation Rate, Big Issue in Election. Rose 11.4% in June From Year Ago Stanfield Urges Action'}","Canada's cost of living, which was a major issue in the election campaign that just ended here, has taken another jump, according to Government figures made public today....",https://query.nytimes.com/gst/abstract.html?res=9504E2DF153AEF34BC4952DFB166838F669EDE,"Canada's cost of living, which was a major issue in the election campaign that just ended here, has taken another jump, according to Government figures made public today."
"{u'main': u'Canada Urges Timely Keystone Decision After Report', u'print_headline': u'Canada Urges Timely Keystone Decision After Report'}","Canada's Natural Resources Minister said Friday he's ""more confident"" the Keystone XL pipeline will be approved after U.S. State Department's latest environmental report raised no major environmental objections to the long-delayed project....",https://www.nytimes.com/aponline/2014/01/31/world/ap-cn-canada-keystone-pipeline.html,"Canada's Natural Resources Minister said Friday he's ""more confident"" the Keystone XL pipeline will be approved after U.S. State Department's latest environmental report raised no major environmental objections to the long-delayed project."
{u'main': u'A Royal Visit To Shore Up Canada Unity'},"The Prince and the Princess of Wales -- with their interest in causes, he in the environment and Canadian unity, she in AIDS, drug treatment and battered women -- are trying to rejuvenate the constitutional monarchy in the largest country of the C...",https://www.nytimes.com/1991/10/31/world/a-royal-visit-to-shore-up-canada-unity.html,"The Prince and the Princess of Wales -- with their interest in causes, he in the environment and Canadian unity, she in AIDS, drug treatment and battered women -- are trying to rejuvenate the constitutional monarchy in the largest country of the Commonwealth. The royal couple have drawn good reviews in a weeklong visit, culminating in the most pointed political intervention made by a member of the British royal family in Canada in recent memory. They returned home from Ottawa on Tuesday night."
"{u'main': u'Arthur, No Longer a Hurricane, Pelts Maritime Canada', u'print_headline': u'Arthur, No Longer a Hurricane, Pelts Maritime Canada'}","Arthur weakened from hurricane force on Saturday and pelted parts of Canada's eastern coast with heavy rain and strong winds, leaving 250,000 homes and businesses without power, as the storm swept away from New England....",https://www.nytimes.com/reuters/2014/07/05/us/05reuters-storm-arthur.html,"Arthur weakened from hurricane force on Saturday and pelted parts of Canada's eastern coast with heavy rain and strong winds, leaving 250,000 homes and businesses without power, as the storm swept away from New England."
"{u'main': u'REAGAN, IN CANADA VISIT, PLANS TO EXTOL CLOSE TIES'}","President Reagan is scheduled to arrive Sunday in this French-speaking city for a short visit with Prime Minister Brian Mulroney that will extol the close ties between the United States and Canada.   Discussions on trade, military cooperation, arm...",https://www.nytimes.com/1985/03/17/world/reagan-in-canada-visit-plans-to-extol-close-ties.html,"President Reagan is scheduled to arrive Sunday in this French-speaking city for a short visit with Prime Minister Brian Mulroney that will extol the close ties between the United States and Canada. Discussions on trade, military cooperation, arms control and acid rain will dominate the agenda for the projected two hours of meetings. The two leaders will first meet privately for half an hour after Mr. Reagan arrives, and they will resume discussions with their delegations for an hour and a half on Monday morning. The rest of Mr. Reagan's 24-hour visit will be occupied by official ceremonies."
{u'main': u'Decision in Canada'},"At a time when democratic institutions are in retreat or under heavy pressures almost everywhere and when weak, minority governments are the rule rather than the exception throughout the Western world, the significance of the decisive outcome in C...",https://query.nytimes.com/gst/abstract.html?res=9906E6DD1E3CEF34BC4852DFB166838F669EDE,"At a time when democratic institutions are in retreat or under heavy pressures almost everywhere and when weak, minority governments are the rule rather than the exception throughout the Western world, the significance of the decisive outcome in Canada's general election can hardly be exaggerated."
"{u'main': u'MONKEYS, INSECTS TEST COSMIC RAYS; Capsule With Them Freed From Balloon in Canada'}","PRINCE ALBERT, Sask., July 15, (AP)--A United States research capsule carrying animals and insects exposed to cosmic ray radiation was parachuted from a huge scientific balloon into rugged bush country fifty-five miles northeast of here today....",https://query.nytimes.com/gst/abstract.html?res=9C04E4D61131EF3BBC4E52DFB1668389679EDE,"PRINCE ALBERT, Sask., July 15, (AP)--A United States research capsule carrying animals and insects exposed to cosmic ray radiation was parachuted from a huge scientific balloon into rugged bush country fifty-five miles northeast of here today."
{u'main': u'CANADA SWITCHES DEFENSE POLICY; Scraps Plans for Jet Fighter and Turns to U. S. Missile as Weapon of Future'},"OTTAWA, Sept. 27 -- Canada decisively relinquished the airplane as a defense instrument this week and turned to the missile as the weapon of the future....",https://query.nytimes.com/gst/abstract.html?res=9500E1D6163DE73ABC4051DFBF668383649EDE,"OTTAWA, Sept. 27 -- Canada decisively relinquished the airplane as a defense instrument this week and turned to the missile as the weapon of the future."
"{u'main': u'Canada Oil Spill Program Hit by Cheap Crude, Lacks Applicants', u'print_headline': u'Canada Oil Spill Program Hit by Cheap Crude, Lacks Applicants'}","The two-year oil price crash has hurt a Canadian government program that funds research on oil spill cleanups, resulting in fewer applicants than expected, a senior federal official said....",https://www.nytimes.com/reuters/2016/11/06/business/06reuters-canada-oil-spills.html,"The two-year oil price crash has hurt a Canadian government program that funds research on oil spill cleanups, resulting in fewer applicants than expected, a senior federal official said."
"{u'main': u'EU-Canada Trade Deal at Mercy of Belgian Region', u'print_headline': u'EU-Canada Trade Deal at Mercy of Belgian Region'}","Wallonia, which is not even a country, is proving how difficult it is for the European Union to set policy for its 28 nations. A landmark trade deal with Canada is at the mercy this week of a decision in the regional parliament of this sub-region ...",https://www.nytimes.com/aponline/2016/10/13/world/europe/ap-eu-europe-troubled-trade-deal-.html,"Wallonia, which is not even a country, is proving how difficult it is for the European Union to set policy for its 28 nations. A landmark trade deal with Canada is at the mercy this week of a decision in the regional parliament of this sub-region of Belgium."
"{u'main': u'Storms Kill Boy, Woman at Scout Camp Along US-Canada Border', u'print_headline': u'Storms Kill Boy, Woman at Scout Camp Along US-Canada Border'}","A teenage boy and a woman from Texas camping with a Boy Scouts adventure program were killed and two other campers were injured when severe storms swept through a remote area along the U.S.-Canada border, the leader of the program said Thursday....",https://www.nytimes.com/aponline/2016/07/21/us/ap-us-severe-weather-minnesota.html,"A teenage boy and a woman from Texas camping with a Boy Scouts adventure program were killed and two other campers were injured when severe storms swept through a remote area along the U.S.-Canada border, the leader of the program said Thursday."
"{u'main': u'Some Progress in Quelling Wildfires Raging in Canada', u'print_headline': u'Some Progress in Quelling Wildfires Raging in Canada'}","Firefighters made some progress Wednesday in quelling hundreds of wildfires raging across western Canada that are threatening thousands of people and triggering air quality warnings across the country and in the U.S. West and Midwest, authorities ...",https://www.nytimes.com/aponline/2015/07/08/world/ap-cn-canada-wildfires.html,"Firefighters made some progress Wednesday in quelling hundreds of wildfires raging across western Canada that are threatening thousands of people and triggering air quality warnings across the country and in the U.S. West and Midwest, authorities said."
"{u'main': u'Canada Oil Spill Program Hit by Cheap Crude, Lacks Applicants', u'print_headline': u'Canada Oil Spill Program Hit by Cheap Crude, Lacks Applicants'}","The two-year oil price crash has hurt a Canadian government program that funds research on oil spill cleanups, resulting in fewer applicants than expected, a senior federal official said....",https://www.nytimes.com/reuters/2016/11/06/business/06reuters-canada-oil-spills.html,"The two-year oil price crash has hurt a Canadian government program that funds research on oil spill cleanups, resulting in fewer applicants than expected, a senior federal official said."
"{u'main': u'EU-Canada Trade Deal at Mercy of Belgian Region', u'print_headline': u'EU-Canada Trade Deal at Mercy of Belgian Region'}","Wallonia, which is not even a country, is proving how difficult it is for the European Union to set policy for its 28 nations. A landmark trade deal with Canada is at the mercy this week of a decision in the regional parliament of this sub-region ...",https://www.nytimes.com/aponline/2016/10/13/world/europe/ap-eu-europe-troubled-trade-deal-.html,"Wallonia, which is not even a country, is proving how difficult it is for the European Union to set policy for its 28 nations. A landmark trade deal with Canada is at the mercy this week of a decision in the regional parliament of this sub-region of Belgium."
"{u'main': u'Storms Kill Boy, Woman at Scout Camp Along US-Canada Border', u'print_headline': u'Storms Kill Boy, Woman at Scout Camp Along US-Canada Border'}","A teenage boy and a woman from Texas camping with a Boy Scouts adventure program were killed and two other campers were injured when severe storms swept through a remote area along the U.S.-Canada border, the leader of the program said Thursday....",https://www.nytimes.com/aponline/2016/07/21/us/ap-us-severe-weather-minnesota.html,"A teenage boy and a woman from Texas camping with a Boy Scouts adventure program were killed and two other campers were injured when severe storms swept through a remote area along the U.S.-Canada border, the leader of the program said Thursday."
"{u'main': u'Some Progress in Quelling Wildfires Raging in Canada', u'print_headline': u'Some Progress in Quelling Wildfires Raging in Canada'}","Firefighters made some progress Wednesday in quelling hundreds of wildfires raging across western Canada that are threatening thousands of people and triggering air quality warnings across the country and in the U.S. West and Midwest, authorities ...",https://www.nytimes.com/aponline/2015/07/08/world/ap-cn-canada-wildfires.html,"Firefighters made some progress Wednesday in quelling hundreds of wildfires raging across western Canada that are threatening thousands of people and triggering air quality warnings across the country and in the U.S. West and Midwest, authorities said."
"{u'seo': u'Suncor to Buy Petro-Canada for $15 Billion', u'main': u'An Acquisition by Suncor Protects a Canadian Identity in Oil Sands', u'print_headline': u'An Acquisition by Suncor Protects a Canadian Identity in Oil Sands'}","The two companies have heavily invested in expensive oil sands projects, which have drawn criticism as share prices have fallen....",https://www.nytimes.com/2009/03/24/business/worldbusiness/24suncor.html,"The two companies have heavily invested in expensive oil sands projects, which have drawn criticism as share prices have fallen."
"{u'main': u'Gulf Canada Shuts Operations in Beaufort Sea', u'kicker': u'INTERNATIONAL REPORT'}","The Gulf Canada Corporation, which early this year found the largest oil field yet discovered in the oil-rich Beaufort Sea of the Arctic Ocean, has decided to temporarily shut its operations there because of the depressed price of crude oil.   Gul...",https://www.nytimes.com/1986/08/25/business/international-report-gulf-canada-shuts-operations-in-beaufort-sea.html,"The Gulf Canada Corporation, which early this year found the largest oil field yet discovered in the oil-rich Beaufort Sea of the Arctic Ocean, has decided to temporarily shut its operations there because of the depressed price of crude oil. Gulf Canada officials said late last week that the company could no longer financially justify the high expense of exploration and development in the harsh environment of the Beaufort, which is northeast of Alaska. The company, which is 85 percent owned by the Reichmann family of Toronto, was the last oil company with a substantial Beaufort presence to continue development there as world oil prices plummeted."
{u'main': u'ENERGY STRATEGY OF CANADA DRAWN; Key Ottawa Aide Outlines Middle-of-Road Policy ENERGY STRATEGY OF CANADA DRAWN'},"TORONTO, April 11 -- Jack Austin, the Canadian Government's chief adviser on energy matters, has outlined a development strategy that ties Canada's enormous untapped oil and gas reserves to America's growing appetite for these basic industrial and...",https://query.nytimes.com/gst/abstract.html?res=9903E0D7113BE73ABC4A52DFB266838A669EDE,"TORONTO, April 11 -- Jack Austin, the Canadian Government's chief adviser on energy matters, has outlined a development strategy that ties Canada's enormous untapped oil and gas reserves to America's growing appetite for these basic industrial and household fuels."
{u'main': u'U.S.-CANADA STUDY OF LAKE PLANNED; Ecology of Ontario Basin to Be Examined for a Year'},"WASHINGTON, Jan. 21 -- A year-long intensive study of Lake Ontario, the most ambitious research effort ever directed at any of the Great Lakes, will begin April 1, United States and Canadian organizers of the program announced today....",https://query.nytimes.com/gst/abstract.html?res=9E00E7DC103DEF34BC4A51DFB7668389669EDE,"WASHINGTON, Jan. 21 -- A year-long intensive study of Lake Ontario, the most ambitious research effort ever directed at any of the Great Lakes, will begin April 1, United States and Canadian organizers of the program announced today."
"{u'main': u'RUDYARD KIPLING DENIES A RUMOR; He Is Not Writing a Work on Canada Nor Anything Else -- New Books by Frederic Harrison -- Blake Craze.', u'kicker': u'1'}",,https://query.nytimes.com/gst/abstract.html?res=9504E7DF1639E333A25753C3A9679D946697D6CF,
"{u'main': u'Canada', u'kicker': u""'No Smoking' In Translation""}","While smoke-free skies, trains, hotel rooms and restaurants are fast becoming the norm in the United States, tobacco smoke still wafts through much of the rest of the world. Eastern Europeans consider smoking an inalienable right; Parisian restaur...",https://www.nytimes.com/1996/06/30/travel/canada.html,"While smoke-free skies, trains, hotel rooms and restaurants are fast becoming the norm in the United States, tobacco smoke still wafts through much of the rest of the world. Eastern Europeans consider smoking an inalienable right; Parisian restaurateurs shrug as patrons puff away in areas designated no smoking; Italian efforts are focused on establishments that cater to Americans. Restrictions abroad in movie theaters and lobbies, on trains, planes and buses, vary widely. It can be a shock to American travelers to find that in Tokyo restaurants are cloaked in a tobacco haze (but commuter trains and subways are smoke-free) just as foreign travelers may be confounded by no-smoking rules in New York City. In South America and Mexico, smoke is still savored, but in Canada, opponents of smoking are pushing hard to clear the air. What follows are reports on where in the world people smoke, and where they don't. Toronto, Vancouver and other Canadian cities are gradually moving to make it virtually impossible to smoke in indoor public places. ''I think public opinion is ahead of us on this one,'' says Dr. David McKeown, Toronto's acting medical officer of health. ''It's a health issue, not a rights issue.'' He cited a recent survey of 3,200 Torontonians by the polling group Angus Reid that found 65 percent want to make all public places smoke-free immediately."
{u'main': u'Through Nova Scotia; TO NOVA SCOTIA: The Sunrise Province of Canada. By T. Morris Longstreth. Illustrated. 290 pp. New York: D. Appleton-Century Company. $3.'},"A ""WONDROUS Summer of sun and stillness,"" which Mr. Longstreth spent last year in Nova Scotia, inspired this book. He has written several previous books about Canada, but with fear and apprehension he sends out this new one, profoundly hoping that...",https://query.nytimes.com/gst/abstract.html?res=9D0DE1DD1E3FE53ABC4C51DFB566838E629EDE,"A ""WONDROUS Summer of sun and stillness,"" which Mr. Longstreth spent last year in Nova Scotia, inspired this book. He has written several previous books about Canada, but with fear and apprehension he sends out this new one, profoundly hoping that it will not incite too many tourists to follow in his footsteps."
"{u'main': u'Belgian Deal Clears Way for EU-Canada Free Trade Pact', u'print_headline': u'Belgian Deal Clears Way for EU-Canada Free Trade Pact'}","The European Union and Canada are on the cusp of sealing a landmark free trade deal after the Belgian government on Thursday overcame an impasse with its regional authorities, which had been seeking more protections from multinationals....",https://www.nytimes.com/aponline/2016/10/27/world/europe/ap-eu-europe-canada-trade-.html,"The European Union and Canada are on the cusp of sealing a landmark free trade deal after the Belgian government on Thursday overcame an impasse with its regional authorities, which had been seeking more protections from multinationals."
"{u'main': u""Canada PM Admits Things Aren't Great in Debate"", u'print_headline': u""Canada PM Admits Things Aren't Great in Debate""}","Canada's Conservative prime minister acknowledged Thursday that things aren't great in the Canadian economy, but in a debate ahead of next month's election he asked Canadians where they would rather live....",https://www.nytimes.com/aponline/2015/09/17/world/ap-cn-canada-election-debate.html,"Canada's Conservative prime minister acknowledged Thursday that things aren't great in the Canadian economy, but in a debate ahead of next month's election he asked Canadians where they would rather live."
"{u'main': u'Canada, Climate and Trade', u'kicker': u'Green'}",Canada and the United States could be heading for a clash over energy exports....,https://green.blogs.nytimes.com/2009/12/18/canada-climate-and-trade/,"Regardless of the outcome of the climate talks in Copenhagen, Canada and the United States could be heading for a trade battle over energy exports, according to a prominent Canadian trade lawyer who recently returned from the Danish capital."
"{u'main': u""China's President, in Canada, Urges Deepening of Trade Relations""}","China's president, Hu Jintao, and Canada's Prime Minister Paul Martin spoke of deepening an economic relationship that is becoming important to both countries....",https://www.nytimes.com/2005/09/10/international/americas/10canada.html,"China's president, Hu Jintao, and Prime Minister Paul Martin spoke Friday of forming a strategic partnership in energy and trade, deepening an economic relationship that is becoming increasingly important to both countries. It is the first visit by a Chinese leader to Canada in eight years. Beijing is looking for new sources of energy, and Ottawa is looking to diversify its international markets."
{u'main': u'Wal-Mart To Close Store In Canada With a Union'},Wal-Mart Canada is closing a store where unionized workers are attempting to negotiate the first collective agreement in North America with the company....,https://www.nytimes.com/2005/02/10/business/worldbusiness/10cmart.html,"Wal-Mart Canada, a division of Wal-Mart Stores, said on Wednesday that it would close a store in Quebec where unionized workers are attempting to negotiate the first collective agreement in North America with the company . A spokesman for Wal-Mart Canada, Andrew Pelletier, said the store in Jonquière, Quebec, would close in May because it had failed to meet financial goals, which he declined to specify."
"{u'main': u""Second Thoughts On 'Open' Schools; Canada:"", u'kicker': u'1'}","TORONTO -- Since 1967 nearly 400 ""open-area"" schools have been erected in the province of Ontario. But now many Canadian educators and parents are questioning whether these ""schools without walls"" are really doing a proper job of educating the chi...",https://query.nytimes.com/gst/abstract.html?res=9A0DE5D9143AE73ABC4E52DFB2668389669EDE,"TORONTO -- Since 1967 nearly 400 ""open-area"" schools have been erected in the province of Ontario. But now many Canadian educators and parents are questioning whether these ""schools without walls"" are really doing a proper job of educating the children."
"{u'main': u'CANADA PRESSING ACID-RAIN ISSUE', u'kicker': u'OUTDOORS'}","ONTARIO gets a heavy dose of acid precipitation from this country, and Jim Bradley, the province's Minister of the Environment, is not ecstatic over the results of last week's meeting between President Reagan and Prime Minister Brian Mulroney of C...",https://www.nytimes.com/1986/03/23/sports/outdoors-canada-pressing-acid-rain-issue.html,"ONTARIO gets a heavy dose of acid precipitation from this country, and Jim Bradley, the province's Minister of the Environment, is not ecstatic over the results of last week's meeting between President Reagan and Prime Minister Brian Mulroney of Canada. At that meeting, Mr. Reagan announced his endorsement of a joint Canadian-American report that describes the damage being done to the environments of both countries by acid precipitation. This was a departure from his previous stand that the sources and the extent of the danger had not been clearly defined. The report calls for a $5 billion project in this country - to be funded equally by industry and the federal government - to refine the techniques for burning coal cleanly."
{u'main': u'Canada Urged to Bar Gas Pipeline From Alaska Across North Yukon; CANADA RECOMMENDS BAR TO A GAS PIPELINE'},"OTTAWA, May 9 A report commissioned by the Canadian Government recommended today a ban on any gas pipeline from Alaska across the northern Yukon and urged that no natural gas pipeline be built through the Mackenzie Valley of the Northwest Territor...",https://query.nytimes.com/gst/abstract.html?res=9C02E4D61139E334BC4852DFB366838C669EDE,"OTTAWA, May 9 A report commissioned by the Canadian Government recommended today a ban on any gas pipeline from Alaska across the northern Yukon and urged that no natural gas pipeline be built through the Mackenzie Valley of the Northwest Territories for at least 10 years."
"{u'main': u'Prime Minister Chances Early Election in Canada', u'print_headline': u'Canada&#8217;s Premier Gambles by Having Election Set for October, a Year Early'}",Prime Minister Stephen Harper’s opponents characterized the early vote as political manipulation....,https://www.nytimes.com/2008/09/08/world/americas/08canada.html,Prime Minister Stephen Harper’s opponents characterized the early vote as political manipulation.
"{u'main': u'CANADA STEPS UP ITS ACID-RAIN CAMPAIGN', u'kicker': u'OUTDOORS'}","LEAD: JIM BRADLEY, Ontario's Minister of the Environment and one of his country's leaders in the fight against acid rain, came to New York this weekend in his effort to persuade Americans that this insidious killer of fish and other aquatic organi...",https://www.nytimes.com/1987/02/01/sports/outdoors-canada-steps-up-its-acid-rain-campaign.html,"LEAD: JIM BRADLEY, Ontario's Minister of the Environment and one of his country's leaders in the fight against acid rain, came to New York this weekend in his effort to persuade Americans that this insidious killer of fish and other aquatic organisms must be swiftly eliminated."
"{u'main': u'Canada Evacuating 8,000 Wildfire Evacuees by Air', u'print_headline': u'Canada Evacuating 8,000 Wildfire Evacuees by Air'}",Canadian officials will start moving thousands of people from work camps north of devastated Fort McMurray in a mass highway convoy Friday morning if it is safe from a massive wildfire raging in Alberta....,https://www.nytimes.com/aponline/2016/05/05/world/ap-cn-canada-wildfire.html,Canadian officials will start moving thousands of people from work camps north of devastated Fort McMurray in a mass highway convoy Friday morning if it is safe from a massive wildfire raging in Alberta.
