headline,snippet,web_url,lead_paragraph
"{u'seo': u'Canadian Board Approves Western Gas Pipeline', u'main': u'Canadian Board Approves Western Gas Pipeline', u'print_headline': u'Canadian Pipeline Hurdles A Barrier'}","The $15.4 billion Mackenzie Valley project faces two more regulatory hurdles, and in the end, it still may not be built....",https://www.nytimes.com/2010/01/01/business/global/01gas.html,"The $15.4 billion Mackenzie Valley project faces two more regulatory hurdles, and in the end, it still may not be built."
"{u'main': u'Canadian Gets Life Sentence in Mounties Shootings', u'print_headline': u'Canadian Gets Life Sentence in Mounties Shootings'}",A man convicted of fatally shooting three Royal Canadian Mounted Police officers and wounding two others was given Canada's harshest prison sentence in more than 50 years....,https://www.nytimes.com/aponline/2014/10/31/world/ap-cn-canada-police-shootings.html,A man convicted of fatally shooting three Royal Canadian Mounted Police officers and wounding two others was given Canada's harshest prison sentence in more than 50 years.
"{u'seo': u'Canadian Board Approves Western Gas Pipeline', u'main': u'Canadian Board Approves Western Gas Pipeline', u'print_headline': u'Canadian Pipeline Hurdles A Barrier'}","The $15.4 billion Mackenzie Valley project faces two more regulatory hurdles, and in the end, it still may not be built....",https://www.nytimes.com/2010/01/01/business/global/01gas.html,"The $15.4 billion Mackenzie Valley project faces two more regulatory hurdles, and in the end, it still may not be built."
"{u'main': u""MUSIC: The Year in Classical Music: The Critics' Choices; A Canadian Bard And a Texas Tenor""}","LEONARD COHEN: 'TEN NEW SONGS' -- (Columbia/Sony). After a half-decade on a Zen mountain, this bard of Montreal finds new insight within ordinary junk. The sound is electronica without beats; the lyrics are unfussily profound. The subject? Nothing...",https://www.nytimes.com/2001/12/23/arts/music-year-classical-music-critics-choices-canadian-bard-texas-tenor.html,"LEONARD COHEN: 'TEN NEW SONGS' -- (Columbia/Sony). After a half-decade on a Zen mountain, this bard of Montreal finds new insight within ordinary junk. The sound is electronica without beats; the lyrics are unfussily profound. The subject? Nothing heavy. Just life and death."
"{u'main': u'Canada: Grants for New Talent or Established Artists?', u'kicker': u'OF FIG LEAVES, ART AND OTHER DISPUTES'}","LEAD: FROM REMOVING FIG LEAVES on Italian masterpieces to censoring films in Hong Kong to protecting antiquities in Israel, culture the world over provokes heated debate....",https://www.nytimes.com/1987/04/19/arts/fig-leaves-art-other-disputes-canada-grants-for-new-talent-established-artists.html,"LEAD: FROM REMOVING FIG LEAVES on Italian masterpieces to censoring films in Hong Kong to protecting antiquities in Israel, culture the world over provokes heated debate."
"{u'main': u'RUSSIANS AT HOME IN SASKATCHEWAN; Prairies, People Remind Them of Soviet--Mishaps Still Bedevil Canadian Tour'}","WEYBURN, Sask., Aug. 29--The nine-man Russian agricultural delegation today studied the latest farming techniques in this rich wheat-growing area....",https://query.nytimes.com/gst/abstract.html?res=9B01E2DF113AE53BBC4850DFBE66838E649EDE,"WEYBURN, Sask., Aug. 29--The nine-man Russian agricultural delegation today studied the latest farming techniques in this rich wheat-growing area."
{u'main': u'LABOR INCOME SETS CANADIAN RECORD; Proportion of the Population Working for Wages Higher Than During the War'},"OTTAWA -- Canadian labor income has during the past year reached a record peak, the monthly level on different occasions exceeding $900,000,000. Spread over a labor force estimated at 5,500,000 skilled and unskilled men and women, including teen -...",https://query.nytimes.com/gst/abstract.html?res=9404EFDC1631E53BBC4F53DFB7668388649EDE,"OTTAWA -- Canadian labor income has during the past year reached a record peak, the monthly level on different occasions exceeding $900,000,000. Spread over a labor force estimated at 5,500,000 skilled and unskilled men and women, including teen - agers, this amounts to an average of $164 a month."
"{u'main': u'Canol Oil Prices Sharply Reduced Under an Agreement With Canada; Plan, Also Involving Imperial Oil, Will Cut Our Payment From $1.25 to 20c a Barrel Plus Production Cost, With Post-War Grants'}","WASHINGTON, May 5 -- A revised agreement among the War Department, the Canadian Government and the Imperial Oil Company will reduce the cost to the United States of crude oil from the Canol project in northwestern Canada from $1.25 a barrel plus p...",https://query.nytimes.com/gst/abstract.html?res=9A03EFDC1338E33BBC4E53DFB366838F659EDE,"WASHINGTON, May 5 -- A revised agreement among the War Department, the Canadian Government and the Imperial Oil Company will reduce the cost to the United States of crude oil from the Canol project in northwestern Canada from $1.25 a barrel plus production costs to 20 cents, plus such costs, it was announced today."
"{u'main': u'Canadian Leader Trudeau Bringing Star Power to White House', u'print_headline': u'Canadian Leader Trudeau Bringing Star Power to White House'}","Justin Trudeau, the new, young prime minister of Canada with movie-star looks, is bringing his star power to the White House....",https://www.nytimes.com/aponline/2016/03/05/world/ap-cn-united-states-canada-.html,"Justin Trudeau, the new, young prime minister of Canada with movie-star looks, is bringing his star power to the White House."
"{u'main': u'Some Progress in Quelling Wildfires Raging in Canada', u'print_headline': u'Some Progress in Quelling Wildfires Raging in Canada'}","Firefighters made some progress Wednesday in quelling hundreds of wildfires raging across western Canada that are threatening thousands of people and triggering air quality warnings across the country and in the U.S. West and Midwest, authorities ...",https://www.nytimes.com/aponline/2015/07/08/world/ap-cn-canada-wildfires.html,"Firefighters made some progress Wednesday in quelling hundreds of wildfires raging across western Canada that are threatening thousands of people and triggering air quality warnings across the country and in the U.S. West and Midwest, authorities said."
"{u'main': u'In Canada, Pipeline Remarks Stir Analysis', u'print_headline': u'In Canada, Pipeline Remarks Stir Analysis'}","President Obama, in Canada, says the Keystone XL pipeline would be built only if carbon pollution would not increase....",https://www.nytimes.com/2013/06/27/business/energy-environment/in-canada-pipeline-remarks-stir-analysis.html,"President Obama, in Canada, says the Keystone XL pipeline would be built only if carbon pollution would not increase."
{u'main': u'Carmakers in Canada to Cut Emissions'},"Major automakers have agreed to cut the emissions of greenhouse gases by the end of the decade, Canada's minister of natural resources said Wednesday....",https://www.nytimes.com/2005/03/24/business/worldbusiness/24emissions.html,"Major automakers have agreed to cut the emissions of greenhouse gases by the end of the decade, Canada's minister of natural resources said Wednesday. While offering little detail, the minister, John Efford, told Canada's House of Commons that a deal had been reached. News of the agreement was first reported by The Globe and Mail of Toronto."
"{u'main': u'CANADIAN RIDER RETURNS ON TOP; Day, an Olympic Champion, Earns Respect at Garden', u'kicker': u'1'}","Four years ago, Canada's Jim Day showed up in the United States, and American horsemen shrugged. He was young, inexperienced and, to some old-timers, did not show much potential....",https://query.nytimes.com/gst/abstract.html?res=9E0CE6DD1F3BE73ABC4E53DFB7678383679EDE,"Four years ago, Canada's Jim Day showed up in the United States, and American horsemen shrugged. He was young, inexperienced and, to some old-timers, did not show much potential."
{u'main': u'CANADA HOPEFUL ON U.S. INVESTORS'},Gordon budget held successful in restoring US investors' confidence...,https://www.nytimes.com/1964/03/23/canada-hopeful-on-us-investors.html,Gordon budget held successful in restoring US investors' confidence
{u'main': u'ESKIMOS OF CANADIAN ARCTIC ARE NOW BEING CARD-INDEXED; Their Occupations and Capabilities Are Also Listed As Part of Program to Save Them From Extinction'},"CARD-INDEXING the Eskimos of the Canadian Arctic is the latest step taken by the Dominion Government to save them from extinction. Statistics show that the race is growing less numerous; in 1927 there were 7,103 Eskimos, and today there are only 6...",https://query.nytimes.com/gst/abstract.html?res=9403E6DA123CE23ABC4C51DFB066838F629EDE,"CARD-INDEXING the Eskimos of the Canadian Arctic is the latest step taken by the Dominion Government to save them from extinction. Statistics show that the race is growing less numerous; in 1927 there were 7,103 Eskimos, and today there are only 6,000."
{u'main': u'Canada Southern Railroad.; A Competing Line in Canada!'},"The Chicago Railway Review of March 30 states that Wall-street (New-York) is about, or was then about, to be offered the last good thing Canada had to give, namely, the right to provide capital for the construction of the Canada Southern Railroad;...",https://query.nytimes.com/gst/abstract.html?res=990DEFD71F30EE34BC4852DFB366838A669FDE,"The Chicago Railway Review of March 30 states that Wall-street (New-York) is about, or was then about, to be offered the last good thing Canada had to give, namely, the right to provide capital for the construction of the Canada Southern Railroad; and remarks that hitherto John Bull has had a monopoly of Canadian ""good things,"" including the Grand Trunk."
"{u'main': u'Canada Still Betting the U.S. Will Approve Keystone XL', u'print_headline': u'Canada Still Betting the U.S. Will Approve Keystone XL'}","Canada remains confident Washington will ultimately approve the Keystone XL pipeline to the U.S. Gulf Coast, two prominent cabinet ministers said on Friday, adding that the latest U.S. delay is political and not based on environmental concerns....",https://www.nytimes.com/reuters/2014/04/25/us/politics/25reuters-usa-keystone-rickford.html,"Canada remains confident Washington will ultimately approve the Keystone XL pipeline to the U.S. Gulf Coast, two prominent cabinet ministers said on Friday, adding that the latest U.S. delay is political and not based on environmental concerns."
"{u'main': u'Ford to Revive Engine Plant in Canada', u'print_headline': u'Ford to Revive Engine Plant in Canada'}","The automaker said it would reopen a plant in Windsor, Ontario, after the government announced 80 million Canadian dollars in assistance for the project....",https://www.nytimes.com/2008/09/04/business/worldbusiness/04ford.html,"The automaker said it would reopen a plant in Windsor, Ontario, after the government announced 80 million Canadian dollars in assistance for the project."
"{u'main': u'Canada Announces Goals for Reducing Emissions', u'print_headline': u'Canada Announces Goals For Reducing Emissions'}",Canadian industries must cut the rate at which they produce gases linked to global warming by 18 percent over the next three years....,https://www.nytimes.com/2007/04/27/business/worldbusiness/27green.html,Canadian industries must cut the rate at which they produce gases linked to global warming by 18 percent over the next three years.
{u'main': u'Canada and Soviet Sign Air-Link Pact; SOVIET AIR PACT SIGNED BY CANADA'},"OTTAWA, July 11 Canada and the Soviet Union signed an agreement here today to open air service between Montreal and Moscow....",https://query.nytimes.com/gst/abstract.html?res=9500E3D91E3DE43BBC4A52DFB166838D679EDE,"OTTAWA, July 11 Canada and the Soviet Union signed an agreement here today to open air service between Montreal and Moscow."
"{u'main': u'CANADIAN SPRING; Gentle Chinook Warms British Columbia', u'kicker': u'1'}","VANCOUVER, B.C. -- While snow still blankets the Canadian prairie, spring has unlocked the green valleys of British Columbia. The gentle Chinook winds in the Dominion come first of all to the vast Province which lies along the Pacific Ocean....",https://query.nytimes.com/gst/abstract.html?res=9D02E5DD143EE13BBC4B51DFB566838C659EDE,"VANCOUVER, B.C. -- While snow still blankets the Canadian prairie, spring has unlocked the green valleys of British Columbia. The gentle Chinook winds in the Dominion come first of all to the vast Province which lies along the Pacific Ocean."
"{u'main': u'CANADIAN PLANES TO HUNT EIELSON; Capt. H.A. Oaks Will Lead in Search in Far North for the Missing Flier. STEFANSSON URGES SPEED Explorer Names Pilot at Nome for Immediate Flights, but He Is Not Available.'}","MONTREAL, Dec. 14.--Right into the heart of a Siberian Winter, Canadian planes and Canadian men are heading to search for the lost flier Carl Eielson....",https://query.nytimes.com/gst/abstract.html?res=9902E3DF1539E43ABC4D52DFB4678382639EDE,"MONTREAL, Dec. 14.--Right into the heart of a Siberian Winter, Canadian planes and Canadian men are heading to search for the lost flier Carl Eielson."
{u'main': u'OHIO BUILDING PERMANENT ROADS; Laying Concrete and Brick Types Now -- Canadian Road Work - A.C.A. Club Run.'},"More than one-third of the 573 miles of State roads built and contracted for during the last seven years in the State of Ohio has been of brick or concrete construction, according to a bulletin of the highway department of that commonwealth just i...",https://query.nytimes.com/gst/abstract.html?res=9F06E2DD1F39E633A25755C2A9639C946596D6CF,"More than one-third of the 573 miles of State roads built and contracted for during the last seven years in the State of Ohio has been of brick or concrete construction, according to a bulletin of the highway department of that commonwealth just issued. During each of the last two fiscal years 62 miles of each of these permanent types have been construced."
"{u'main': u'Canadian Study Scrutinizes Carbon Capture', u'kicker': u'Green'}","As enthusiasm grows for technology that captures carbon dioxide and injects it deep into the earth for storage, a Canadian study raises some concerns....",https://green.blogs.nytimes.com/2009/10/06/canadian-study-scrutinizes-carbon-capture/,"In the face of mounting support for clean coal and the billions being invested in carbon capture and storage, or C.C.S., technology, a new assessment from the University of Toronto's Munk Center for International Studies has a stern warning for policy-makers: there could be dramatic unintended environmental consequences to sequestering huge amounts of carbon dioxide in the earth's mantle."
{u'main': u'Do We Care About Canada?'},"During a September press conference, President Nixon casually dropped an unfortunate remark that still reverberates in Canada. He had discovered that ""Japan is our biggest customer in the world and we are their biggest customer in the world.""...",https://query.nytimes.com/gst/abstract.html?res=9403E3DE173AE73ABC4F53DFB767838A669EDE,"During a September press conference, President Nixon casually dropped an unfortunate remark that still reverberates in Canada. He had discovered that ""Japan is our biggest customer in the world and we are their biggest customer in the world."""
{u'main': u'CANADA GETS PLAN ON U.S. MAGAZINES; Royal Group Urges Moves Against Ad Competition CANADA GETS PLAN ON U.S. MAGAZINES'},"OTTAWA, June 15 -- The Royal Commission on Publications, which has been investigating charges of ""unfair competition"" by United States publications against Canadian periodicals, asked the Government today to change tax and tariff laws to give Cana...",https://query.nytimes.com/gst/abstract.html?res=9A06E2DF123CEE3ABC4E52DFB066838A679EDE,"OTTAWA, June 15 -- The Royal Commission on Publications, which has been investigating charges of ""unfair competition"" by United States publications against Canadian periodicals, asked the Government today to change tax and tariff laws to give Canadian magazines a bigger share of advertising."
"{u'main': u'Wiley Mounts Take Harrisburg Jump; Canada Pair Next', u'kicker': u'1'}","HARRISBURG, Pa., Oct. 18 -- Master William and Ksar d'Esprit of the United States equestrian team, both ridden by Hugh Wiley, captured the second event of the international jumping low-score competition in the Pennsylvania National Horse Show toni...",https://query.nytimes.com/gst/abstract.html?res=9B06E7DA1E31EF3ABC4152DFB667838B679EDE,"HARRISBURG, Pa., Oct. 18 -- Master William and Ksar d'Esprit of the United States equestrian team, both ridden by Hugh Wiley, captured the second event of the international jumping low-score competition in the Pennsylvania National Horse Show tonight."
{u'main': u'Music: Canadian Culture; New Queen Elizabeth Theatre Helping Vancouver as Site of Festival'},"VANCOUVER, B. C., July 16 -- While communities in the United States talk about new concert halls and opera houses, the cities in western Canada are building them. The new Queen Elizabeth Theatre, dedicated here last night by Queen Elizabeth II, is...",https://query.nytimes.com/gst/abstract.html?res=9B0CE7D7153CE63BBC4F52DFB1668382649EDE,"VANCOUVER, B. C., July 16 -- While communities in the United States talk about new concert halls and opera houses, the cities in western Canada are building them. The new Queen Elizabeth Theatre, dedicated here last night by Queen Elizabeth II, is the third to be finished in this part of the world in recent years."
{u'main': u'About Art Exhibitions and Artists; Photos of Architecture in Latin America Paintings by Canadian at Panoras Gallery'},"WHAT has been described as one of the world's biggest building booms has been taking place in Latin-American countries in the decade since the war. This movement, with its many innovations, has now been summarized in a striking and dramatically in...",https://query.nytimes.com/gst/abstract.html?res=9806E0DD1E3AE53BBC4B51DFB767838E649EDE,"WHAT has been described as one of the world's biggest building booms has been taking place in Latin-American countries in the decade since the war. This movement, with its many innovations, has now been summarized in a striking and dramatically installed exhibition at the Museum of Modern Art."
"{u'main': u'Trudeau Hails New Era of China-Canada Ties on Beijing Visit', u'print_headline': u'Trudeau Hails New Era of China-Canada Ties on Beijing Visit'}","Canadian Prime Minister Justin Trudeau on Wednesday hailed a new era in relations with China during his first official visit to a key trading partner, saying he aims to boost ""stability and regularity"" in their ties....",https://www.nytimes.com/aponline/2016/08/31/world/asia/ap-as-china-canada.html,"Canadian Prime Minister Justin Trudeau on Wednesday hailed a new era in relations with China during his first official visit to a key trading partner, saying he aims to boost ""stability and regularity"" in their ties."
{u'main': u'Canada Imposes Tariffs on Steel From U.S.'},"The Canadian Government imposed provisional tariffs on steel from the United States today, two days after the United States placed steep import duties on Canadian steel.    Canadian officials insisted that the proximity of the decisions was coinci...",https://www.nytimes.com/1993/01/30/business/canada-imposes-tariffs-on-steel-from-us.html,"The Canadian Government imposed provisional tariffs on steel from the United States today, two days after the United States placed steep import duties on Canadian steel. Canadian officials insisted that the proximity of the decisions was coincidental, but they also left little doubt that their investigation of unfair trade by American steelmakers was a tit-for-tat reaction to similar moves by Washington in relation to Canadian steel imports."
{u'main': u'Report Says Economy of Canada Worries Public More Than Unity; More Instability Expected'},"OTTAWA, Jan. 22--One of the largest organizations trying to promote national unity in Canada finds that people are relatively uninterested in the subject and are more concerned with such economic issues as inflation and unemployment....",https://query.nytimes.com/gst/abstract.html?res=9A07E3DB1639E732A25750C2A9679C946890D6CF,"OTTAWA, Jan. 22--One of the largest organizations trying to promote national unity in Canada finds that people are relatively uninterested in the subject and are more concerned with such economic issues as inflation and unemployment."
{u'main': u'CANADA MAY LET U.S. BANKS ENTER; Parliament Asked to Study Idea of Allowing Them to Operate Agencies'},"TORONTO, Oct. 6 United States and other foreign banks may be allowed to open bank agencies in Canada as a result of an unexpected change in attitude by the Government....",https://query.nytimes.com/gst/abstract.html?res=9B0CE1D8123CE53BBC4F53DFB667838D679EDE,"TORONTO, Oct. 6 United States and other foreign banks may be allowed to open bank agencies in Canada as a result of an unexpected change in attitude by the Government."
{u'main': u'CANADIAN REGIME UPHELD IN 2 VOTES; Government Easily Defeats Liberal and Socialist No Confidence Motions'},"OTTAWA, Jan. 21 -- Prime Minister John Diefenbaker's Government brushed off two challenges tonight as if they were annoyingly persistent horse flies....",https://query.nytimes.com/gst/abstract.html?res=9902E4DD1E3AE73ABC4A51DFB7668383649EDE,"OTTAWA, Jan. 21 -- Prime Minister John Diefenbaker's Government brushed off two challenges tonight as if they were annoyingly persistent horse flies."
"{u'main': u'Canada PM Triggers Election With Vote in October', u'print_headline': u'Canada PM Triggers Election With Vote in October'}","Canadian Prime Minister Stephen Harper triggered an election campaign Sunday and set the vote for Oct. 19, when Harper and his Conservative party hope to earn a fourth term after almost a decade in power....",https://www.nytimes.com/aponline/2015/08/02/world/ap-cn-canada-election.html,"Canadian Prime Minister Stephen Harper triggered an election campaign Sunday and set the vote for Oct. 19, when Harper and his Conservative party hope to earn a fourth term after almost a decade in power."
"{u'main': u'Canada Urges Timely Keystone Decision After Report', u'print_headline': u'Canada Urges Timely Keystone Decision After Report'}","Canada's Natural Resources Minister said Friday he's ""more confident"" the Keystone XL pipeline will be approved after U.S. State Department's latest environmental report raised no major environmental objections to the long-delayed project....",https://www.nytimes.com/aponline/2014/01/31/world/ap-cn-canada-keystone-pipeline.html,"Canada's Natural Resources Minister said Friday he's ""more confident"" the Keystone XL pipeline will be approved after U.S. State Department's latest environmental report raised no major environmental objections to the long-delayed project."
"{u'main': u'Levine Sees More Opportunity Representing Canada', u'kicker': u'Straight Sets'}","Like others before him, Jesse Levine's stated motivation in switching national affiliations was the opportunity to play Davis Cup....",https://straightsets.blogs.nytimes.com/2013/01/16/levine-sees-more-opportunity-representing-canada/,
{u'main': u'Huge Ice Shelf Is Reported To Break Up In Canada'},"A large ice shelf that has jutted into the Arctic Ocean from northernmost Canada for at least 3,000 years has broken up over the last two years, providing fresh evidence that the region is warming past thresholds that can produce abrupt changes, s...",https://www.nytimes.com/2003/09/23/world/huge-ice-shelf-is-reported-to-break-up-in-canada.html,"A large ice shelf that has jutted into the Arctic Ocean from northernmost Canada for at least 3,000 years has broken up over the last two years, providing fresh evidence that the region is warming past thresholds that can produce abrupt changes, scientists said yesterday. The scientists, from Laval University in Quebec and the University of Alaska, Fairbanks, described the changes in a paper published in the Geophysical Research Letters."
{u'main': u'Economic Ties to U.S. Arouse Canadian Fears; CANADIANS WARY OF TIES WITH U.S'},"TORONTO, Jan. 18--An oil discovery in the Arctic, a report to the White House and advice from a former American Undersecretary of State have all contributed to the......",https://query.nytimes.com/gst/abstract.html?res=9E02E2D8143FE637A2575AC1A9679C946190D6CF,"TORONTO, Jan. 18--An oil discovery in the Arctic, a report to the White House and advice from a former American Undersecretary of State have all contributed to the..."
{u'main': u'CANADIAN ARCTIC SPURS TRANSPORT; Vast Extent of Area Puts Aviation and Roads First in Development Needs'},"YELLOWKNIFE, Canada, Aug. 26 -- Prime Minister John Diefenbaker's vision of a Greater Canada through northern development is causing some mixed reactions in that remote region....",https://query.nytimes.com/gst/abstract.html?res=9E03E0DD153BEF3BBC4850DFBE668382649EDE,"YELLOWKNIFE, Canada, Aug. 26 -- Prime Minister John Diefenbaker's vision of a Greater Canada through northern development is causing some mixed reactions in that remote region."
{u'main': u'In the Northland.; SPORT AND TRAVEL IN THE NORTHLAND OF CANADA.'},"The almost limitless Northland of Canada is the subject of Mr. David T. Hanbury's volume, and the country is almost a terra incognita. To the sportsman, the naturalist, and the ethnologist, there may be found in these arctic wilds much that is int...",https://query.nytimes.com/gst/abstract.html?res=9807E7D91E3BE631A25752C2A9639C946597D6CF,"The almost limitless Northland of Canada is the subject of Mr. David T. Hanbury's volume, and the country is almost a terra incognita. To the sportsman, the naturalist, and the ethnologist, there may be found in these arctic wilds much that is interesting. The explorer, however, must be willing to face the rigors of the climate and the privations of hunger."
"{u'main': u'CANADA AND ANNEXATION.', u'kicker': u'1'}",,https://query.nytimes.com/gst/abstract.html?res=9804E3DF1F3DEE32A25757C0A9679C946297D6CF,
"{u'main': u'Prime Minister Chances Early Election in Canada', u'print_headline': u'Canada&#8217;s Premier Gambles by Having Election Set for October, a Year Early'}",Prime Minister Stephen Harper’s opponents characterized the early vote as political manipulation....,https://www.nytimes.com/2008/09/08/world/americas/08canada.html,Prime Minister Stephen Harper’s opponents characterized the early vote as political manipulation.
{u'main': u'THE DEFENCES OF CANADA.'},"Our Quebec correspondent, in the above letter informs us that the military authorities of Canada have concluded, in view of Mr. SEWARD'S dispatch on harbor defences, to fortify the frontiers of the Province. We presume that even a council of war, ...",https://www.nytimes.com/1861/11/30/news/the-defences-of-canada.html,"Our Quebec correspondent, in the above letter informs us that the military authorities of Canada have concluded, in view of Mr. SEWARD'S dispatch on harbor defences, to fortify the frontiers of the Province. We presume that even a council of war, composed of such luminaries as Lord MONCK, Sir FENWICK WILLIAMS and Col. VAYNTER, would not dream of attempting to fortify a frontier some three or four thousand miles in extent."
"{u'main': u'OUR TRADE WITH CANADA.', u'kicker': u'1'}","The recent election in Canada having turned largely upon tho question of further protection against the United States, some examination into the state of trade with that country will not be untimely....",https://query.nytimes.com/gst/abstract.html?res=9501E2D6143EE63BBC4C53DFB6678383669FDE,"The recent election in Canada having turned largely upon tho question of further protection against the United States, some examination into the state of trade with that country will not be untimely."
"{u'main': u'TRADING IMPROVES CANADIAN PRODUCE; Better Quality Goods Bring Higher Prices Than Formerly. EGGS AND BACON EXAMPLES Cheese Also Has Benefited--Product Most Recently Graded Is Beef. Better Quatity, Higher Price. Graded Bacon.'}","The principal agricultural products of Canada are wheat and coarse grains, hay or forage crops, fruit, potatoes and other vegetables, beef, mutton, wool, bacon, butter, cheese, eggs, poultry, honey and many articles of less importance, says a rece...",https://query.nytimes.com/gst/abstract.html?res=9802E0DA1F38EE32A2575BC2A96F9C946194D6CF,"The principal agricultural products of Canada are wheat and coarse grains, hay or forage crops, fruit, potatoes and other vegetables, beef, mutton, wool, bacon, butter, cheese, eggs, poultry, honey and many articles of less importance, says a recent Canadian Pacific Railway bulletin. Canada's possibilities of producing all these, or any of them, are almost unlimited, it adds."
"{u'seo': u'U.S. Offers Key Support to Canadian Pipeline', u'main': u'U.S. Offers Key Support to Canadian Pipeline', u'print_headline': u'State Dept. Backs Canadian Pipeline'}",A State Department report found sufficient environmental safeguards to proceed with a project to carry oil to Oklahoma and the Gulf Coast....,https://www.nytimes.com/2011/08/27/business/energy-environment/us-state-department-to-allow-canadian-pipeline.html,A State Department report found sufficient environmental safeguards to proceed with a project to carry oil to Oklahoma and the Gulf Coast.
"{u'main': u'Canada Produces Strain of Algae for Fuel', u'kicker': u'I.H.T. Special Report', u'print_headline': u'Canada Produces a Promising Strain of Oil-Producing Algae', u'content_kicker': u'I.H.T. Special Report: Global Clean Energy'}",Researchers are developing a strain of algae that can potentially produce biofuel oil in vast quantities....,https://www.nytimes.com/2010/09/30/business/energy-environment/30iht-renalg.html,Researchers are developing a strain of algae that can potentially produce biofuel oil in vast quantities.
"{u'main': u'Canada And the Canadians; By George Woodcock. Photographs by Ingeborg Woodcock. 344 pp. Harrisburg, Pa.: Stackpole Books. $9.95.'}","The last six months have not been joyous ones in Canada, and considering the huge increase in unemployment since Christmas and the beginning of the Front de Liberation Quebecois trials in Quebec, one cannot predict a happy 1971. In addition to the...",https://query.nytimes.com/gst/abstract.html?res=9D07E5D8103BE73ABC4C52DFB466838A669EDE,"The last six months have not been joyous ones in Canada, and considering the huge increase in unemployment since Christmas and the beginning of the Front de Liberation Quebecois trials in Quebec, one cannot predict a happy 1971. In addition to these internal troubles, and generated by them, a wave of nationalism is sweeping the country and, as usual, it takes the form of anti-Americanism."
{u'main': u'Canadian Scientists Glower as U.S. Scientists Play in Frozen North'},"As Canadian soldiers hoist duffel bags from troop transports at a gravel airstrip here, a large red maple leaf signboard greets the new arrivals with the words, in English and French, ''Proudly Canadian.''    But even this military post in the Can...",https://www.nytimes.com/2000/10/31/science/canadian-scientists-glower-as-us-scientists-play-in-frozen-north.html,"As Canadian soldiers hoist duffel bags from troop transports at a gravel airstrip here, a large red maple leaf signboard greets the new arrivals with the words, in English and French, ''Proudly Canadian.'' But even this military post in the Canadian Arctic, 2,700 miles north of the American border, cannot escape the southern neighbor's shadow. On maps, Canada's northernmost outpost is sandwiched between the Lincoln Sea and the United States Range, named by an American Navy mission in 1871. And even though Alert serves as a base for Canadian research into greenhouse gases and Arctic bird migrations, financing of science by the Canadian government is lagging in the rest of the Arctic, helping Americans to dominate northern scientific research at the top of the world."
"{u'main': u'In Canada, Up Among the Sheltering Palms', u'kicker': u'ARCHITECTURE VIEW'}","No cold winds, no snow, no slush eternal spring. This is the February dream of every Montrealer (or Chicagoan, or Minneapolitan, or Torontonian) -- made concrete by annual escapes to Florida, Mexico or the Caribbean. But what if, instead of northe...",https://www.nytimes.com/1992/02/09/arts/architecture-view-in-canada-up-among-the-sheltering-palms.html,"No cold winds, no snow, no slush eternal spring. This is the February dream of every Montrealer (or Chicagoan, or Minneapolitan, or Torontonian) -- made concrete by annual escapes to Florida, Mexico or the Caribbean. But what if, instead of northerners going to the sunny south in the winter, the sunny south were brought to them?"
{u'main': u'Canadian Scientists Glower as U.S. Scientists Play in Frozen North'},"As Canadian soldiers hoist duffel bags from troop transports at a gravel airstrip here, a large red maple leaf signboard greets the new arrivals with the words, in English and French, ''Proudly Canadian.''    But even this military post in the Can...",https://www.nytimes.com/2000/10/31/science/canadian-scientists-glower-as-us-scientists-play-in-frozen-north.html,"As Canadian soldiers hoist duffel bags from troop transports at a gravel airstrip here, a large red maple leaf signboard greets the new arrivals with the words, in English and French, ''Proudly Canadian.'' But even this military post in the Canadian Arctic, 2,700 miles north of the American border, cannot escape the southern neighbor's shadow. On maps, Canada's northernmost outpost is sandwiched between the Lincoln Sea and the United States Range, named by an American Navy mission in 1871. And even though Alert serves as a base for Canadian research into greenhouse gases and Arctic bird migrations, financing of science by the Canadian government is lagging in the rest of the Arctic, helping Americans to dominate northern scientific research at the top of the world."
{u'main': u'WAR GAMES OPEN IN 14-BELOW COLD; First Combined U.S.-Canada Arctic Exercise Since World Conflict Gets Under Way Weather the Arbiter Big Strides Made'},"WHITEHORSE, Yukon Territory, Feb. 13--Swirling snow ""showers,"" 14 below zero cold and a brisk wind greeted the 5,200 men participating in Exercise Sweetbriar today as the first combined United States-Canadian Arctic exercise since the war opened....",https://query.nytimes.com/gst/abstract.html?res=9A00EEDF173DE03BBC4C52DFB466838B649EDE,"WHITEHORSE, Yukon Territory, Feb. 13--Swirling snow ""showers,"" 14 below zero cold and a brisk wind greeted the 5,200 men participating in Exercise Sweetbriar today as the first combined United States-Canadian Arctic exercise since the war opened."
{u'main': u'Campeau Has His Critics in Canada'},"LEAD: When Robert Campeau, whose Campeau Corporation is taking over Federated Department Stores Inc., told a news conference this week that he preferred the business climate in the United States to that of his native Canada, he touched a sensitive...",https://www.nytimes.com/1988/04/09/business/campeau-has-his-critics-in-canada.html,"LEAD: When Robert Campeau, whose Campeau Corporation is taking over Federated Department Stores Inc., told a news conference this week that he preferred the business climate in the United States to that of his native Canada, he touched a sensitive nerve. The 63-year-old entrepreneur is discovering that many of his countrymen do not take kindly to suggestions that Canada is not as satisfying a venue for the ambitious as the United States."
